year,vehicle_stock,percentage,adjusted_vehicle_ownership,vehicle
2009,28887.20703701185,0.575,0.00079988426,BUS
2009,28898.750862060337,0.6,0.00080038357,BUS
2009,28918.76482407026,0.625,0.00080124923,BUS
2009,28931.214337421105,0.65,0.0008017877,BUS
2009,28947.222008084635,0.675,0.0008024801,BUS
2009,28964.867453880364,0.7,0.0008032433,BUS
2009,28983.47510938811,0.725,0.00080404815,BUS
2009,29002.857915656863,0.75,0.0008048865,BUS
2009,29030.340778228583,0.775,0.00080607523,BUS
2009,29051.63185494718,0.8,0.00080699613,BUS
2009,29074.41402028244,0.825,0.00080798153,BUS
2009,29094.446822762246,0.85,0.000808848,BUS
2009,29113.29132989141,0.875,0.0008096631,BUS
2009,29156.496564582678,0.9,0.00081153185,BUS
2009,29205.52485021645,0.925,0.00081365247,BUS
2009,29273.180977575703,0.95,0.0008165788,BUS
2009,29339.315064117767,0.975,0.0008194393,BUS
2009,29591.26732215028,1.0,0.000830337,BUS
2010,28511.034736693768,0.0,0.00078218087,BUS
2010,28729.83487651368,0.025,0.00079162733,BUS
2010,28837.17420285066,0.05,0.0007962616,BUS
2010,28890.164366666333,0.075,0.0007985494,BUS
2010,28935.232430884487,0.1,0.00080049515,BUS
2010,28966.114597899596,0.125,0.00080182846,BUS
2010,28982.661216068478,0.15,0.00080254284,BUS
2010,29017.01772798876,0.175,0.00080402615,BUS
2010,29047.23387778107,0.2,0.0008053307,BUS
2010,29073.31775472341,0.225,0.00080645684,BUS
2010,29091.79905854962,0.25,0.00080725475,BUS
2010,29113.06442222417,0.275,0.00080817286,BUS
2010,29132.080966612022,0.3,0.0008089939,BUS
2010,29153.548562236818,0.325,0.0008099207,BUS
2010,29169.14469023956,0.35,0.00081059407,BUS
2010,29184.398372139887,0.375,0.0008112526,BUS
2010,29207.442028763577,0.4,0.0008122475,BUS
2010,29228.119571569423,0.425,0.00081314024,BUS
2010,29254.659144506313,0.45,0.00081428606,BUS
2010,29273.317064235733,0.475,0.0008150916,BUS
2010,29287.335783026578,0.5,0.00081569684,BUS
2010,29300.306940315164,0.525,0.00081625686,BUS
2010,29316.937147690147,0.55,0.00081697485,BUS
2010,29330.868232635887,0.575,0.0008175763,BUS
2010,29350.588544210583,0.6,0.0008184277,BUS
2010,29362.84514860831,0.625,0.0008189569,BUS
2010,29386.341804800544,0.65,0.0008199713,BUS
2010,29404.352582289186,0.675,0.0008207489,BUS
2010,29422.534582829034,0.7,0.0008215339,BUS
2010,29445.661828658824,0.725,0.0008225324,BUS
2010,29468.51269082328,0.75,0.00082351896,BUS
