id,income,car
3772,123235.3333,0
5843,123281.75,0.25
1283,123295,0
7200,123345.4,0.2
9889,123353.4,0.2
13402,123357.8571,0.14
6480,123385.6,0.2
12491,123426,0
8163,123440.25,0
13390,123452.25,0.25
2755,123512.4,0
557,123545.6667,0
905,123553.5,0
2636,123567.5,0.25
3309,123592,0
5855,123602.5,0
3112,123604,0
718,123614.8,0
13741,123680,0
1826,123769.3,0.1
6631,123807.1667,0.17
4189,123843,0
2552,123857.3333,0
2676,123865.8,0.2
6365,123892.8,0.2
6973,123991.25,0
6564,124057.3333,0.33
1311,124063.25,0
7970,124085.5,0
12772,124104,0
6042,124126.25,0.25
5429,124184.375,0.13
5705,124212,0.33
1266,124233.6,0
1529,124237.1429,0
4086,124242.5,0
2667,124247.5,0.5
2395,124326.8,0
6278,124372.6,0.2
12607,124373.4,0
2963,124381.9167,0.25
854,124463,0
3167,124474.4,0.2
169,124529,0
9804,124584.25,0
7628,124592.6,0.4
6387,124639,0.25
7277,124641.25,0.25
6559,124648.6667,0.33
5065,124650,0
7528,124700,0
4278,124704.8571,0.14
6719,124723.5,0
5557,124735.5,0.25
3255,124755.6667,0
2372,124788.2,0.2
11513,124827,0
3379,124865.4,0
5270,124868,0
3628,124869,0.2
171,124914.25,0.25
9392,124918.25,0.25
7684,124966,0
4499,124995,0.2
13358,125008,0
9180,125010,0
3846,125017.1667,0.17
12661,125083.8,0.2
1546,125114.25,0.25
9146,125175.25,0.25
13225,125229.6667,0
13459,125373.5714,0
7106,125442.375,0.13
4894,125474,0
3426,125479.5,0.33
1961,125485.6,0
2691,125489.4286,0.14
10058,125492.2857,0
5700,125507.75,0.25
2039,125510.5,0
5608,125540.6,0.2
2498,125551.4,0
1625,125609.8333,0.17
8047,125628,0
9722,125663.5,0.25
8905,125678.5714,0.14
3114,125686,0.33
4217,125756,0
2188,125757.5,0
9859,125781,0
10491,125783.8,0.2
6661,125789,0
8859,125821.75,0.25
4839,125827,0.14
9558,125847,0
7016,125857.2857,0.14
5925,125879.4,0.2
7863,125905.5714,0.14
12561,125915.4,0
6272,125934.2,0
11467,126000.5,0
8732,126002.4,0.2
3182,126011.5,0
8208,126022.6,0.2
6463,126024,0.25
6125,126029,0
1817,126078,0
4506,126079.5,0.17
4512,126094.5,0
9792,126106.3,0.1
2089,126152,0
5587,126163.5,0
1435,126194.5,0.25
4683,126204.75,0.25
5802,126207.6667,0.17
3429,126209,0.2
8194,126229.6,0
7481,126240.5,0
7092,126275.6667,0
1491,126373.2857,0.29
10006,126432.5,0
8747,126435.8333,0.17
1457,126440.6667,0.17
5939,126497.3333,0.17
7966,126502,0.25
4355,126507.8333,0
4899,126514,0
5200,126522.6,0
3109,126533.7143,0.14
6523,126533.75,0.25
3268,126597.4,0.2
5569,126607.5,0
4296,126618.5714,0
6513,126627.6,0.2
12626,126747.8333,0
5225,126779.625,0
4690,126790.6667,0.33
2941,126802.5,0
7768,126826,0.2
1750,126835,0.13
4433,126910.1429,0.14
9218,126950.6,0
5483,126973.1429,0
3510,127034,0.2
12693,127045.5,0
9960,127049,0
7223,127061,0.14
2062,127066,0
1818,127071.4,0
9190,127086,0
5718,127093.1667,0.17
13163,127096,0.33
9038,127127,0.2
11406,127138.3333,0
4709,127141,0.33
7527,127162,0
4081,127162.1667,0.17
3318,127162.875,0.13
3890,127184.4,0.2
5142,127188.5,0
6467,127190.6667,0.33
1403,127191.5714,0.14
4125,127278,0
6486,127283,0
3638,127296.2857,0.14
6139,127299.6,0
7911,127319,0
210,127350.8,0
8109,127375,0
2948,127382.2,0.2
9365,127409.6,0.2
4195,127420.6,0.2
3757,127460,1
5434,127540.5,0
4235,127592.6,0
4016,127598,0.2
2852,127619.8571,0.14
1570,127620.25,0
8398,127627.6,0
2886,127632,0
8830,127649.25,0.25
4963,127673.75,0
7889,127741,0
6153,127753.2,0.2
2685,127783,0.17
7292,127790.8,0.2
2698,127809.6667,0
6703,127840.6667,0
9333,127855.7143,0
13534,127856.3333,0.17
9757,127922.2,0
580,127948.5,0
603,127950,0.25
3450,127960.4,0.2
7985,127978,0
4317,127992.6,0.2
10018,128001.7,0.1
526,128017,0
13599,128020.4,0.2
13222,128035.25,0
9438,128181,0.17
3055,128252.7143,0.14
9977,128256.25,0.25
3826,128262,0.2
198,128312,0
7549,128313.8,0
6641,128368.8333,0.17
6307,128387.8,0.2
4875,128411.5,0
1275,128458,0.2
9306,128478.6,0.1
6036,128513.8,0.2
9086,128524.3333,0
4288,128536.5,0
8683,128547,0.5
3834,128573.8,0
2402,128587.6667,0.33
253,128589.3333,0
4368,128822.2,0.2
1496,128832,0.25
628,128875.5,0
2959,128878.75,0.25
7135,128880.75,0
6412,128880.8333,0
8050,128906.75,0
6936,128910.4,0
11306,128989.25,0
4141,128992.4,0.2
3127,129028,0
2608,129076.8,0
6121,129085.6667,0
4880,129087.2,0.2
9252,129088.2,0.4
6551,129093,0.2
6105,129103.5,0
6118,129109,0
1582,129156.5,0
5344,129257.6,0
5581,129258,0.17
4509,129258.6667,0.17
3831,129350,0.33
4287,129372.4,0.2
5053,129384.5,0.25
6901,129385.5,0
6625,129404.75,0
6152,129406,0
4343,129417.375,0.25
5122,129481,0
5294,129489.5,0
4691,129489.6,0.2
5242,129489.6667,0
7526,129514.5,0
6172,129540,0
5885,129600.5,0.25
11907,129601.3333,0
4869,129652,0
6028,129669.25,0.25
3461,129671.3333,0.33
13520,129689,0
9658,129696.75,0
3561,129747.5,0
2877,129754.5,0
3134,129792.75,0.25
3992,129900.8333,0
9778,129943,0
9614,129952.6667,0
3229,129954.5,0
4431,129964.3333,0.11
1354,129994.5,0
7832,130012,0.5
13756,130012,0
12769,130025,0
6845,130095.2,0.2
7743,130096,0
5486,130118.5,0.25
5394,130127.5,0
12563,130139.1429,0
3253,130165.6,0
5025,130175.25,0
1598,130190,0
3639,130208.25,0.25
12672,130216.75,0
13567,130219,0
3357,130237.8333,0.17
11520,130268.3333,0
7569,130316.4,0
12517,130340.1667,0
4428,130356.1667,0.17
2234,130377.25,0.25
13754,130405.8,0.2
3650,130411.7143,0.14
5899,130441,0
7769,130457.75,0
1804,130474,0
8861,130483.5,0
7731,130502,0
8801,130505.3333,0
10234,130543.6,0.2
1318,130569.2,0.4
338,130577.6667,0
1963,130609,0
7885,130611,0
9609,130633.75,0
704,130667.75,0
1733,130684.8,0
3864,130688.8,0.2
1760,130706.8571,0.14
1753,130753.5,0.17
6232,130785.3333,0
2820,130806.0833,0.08
5410,130806.5,0
6613,130810,0
4893,130906,0
8914,130920.25,0.25
3914,130941.75,0.25
4373,130971.6,0.2
4469,130982,0
3689,130989.4,0
12617,131000.5,0.17
13565,131027,0.33
12141,131048,0
6988,131078.6,0.2
8197,131087,0.25
852,131092.5,0
3285,131098.2,0.2
1481,131126.6667,0.17
5649,131174.5,0
3156,131175.5714,0
1380,131197,0.25
11620,131209.3333,0
3948,131214.8333,0.17
6156,131228.2857,0.14
5731,131253.8,0.2
13227,131256,0
8005,131282.3333,0
2896,131298.75,0
3374,131322.6,0.2
5433,131356,0
7115,131363.5,0.13
5125,131364.3333,0.17
7739,131364.6667,0
6071,131382.2,0.2
1303,131387.75,0
5556,131393,0
3817,131431.1429,0.14
13368,131433.6667,0
12870,131461.4,0
9469,131470.3333,0
6950,131512,0
277,131529.75,0
13696,131537.4,0
11794,131581.3333,0
7784,131586,0.2
10070,131587,0.2
3930,131626.6667,0.17
8851,131708.75,0.25
4177,131737.3333,0.17
6108,131761.75,0.25
5999,131779.4,0.2
8680,131805.25,0
6442,131807,0
424,131815.4,0
7077,131820.6,0
3442,131826,0.2
316,131832.6,0.2
6654,131853,0
8702,131884.3333,0
2437,131904.6667,0.33
8291,131998,0
7557,132029.5714,0.14
4160,132112,0.2
9938,132137,0
6170,132152,0
4094,132195,0
6786,132215,0
5392,132231.6,0.2
3539,132242.6667,0.33
2409,132283,0
5726,132287,0.2
12658,132289,0
8084,132314.8,0
7810,132333,0.25
1636,132334.4,0
5374,132350.3333,0
10037,132364.6,0
5215,132377.5,0
6116,132430.1429,0.14
8793,132436.75,0
3065,132466.5,0
367,132476.8571,0.14
7130,132482.3333,0
4294,132496.625,0.13
9739,132524,0.33
7809,132532.2,0
9676,132567.5,0.25
10042,132587,0.5
4211,132593.3333,0.17
553,132604.6667,0.17
13677,132627.8,0
5412,132630.25,0
1786,132633.2,0.2
7978,132636.6667,0.17
8837,132662.75,0.25
6460,132723,0
13577,132755.875,0.13
7905,132782,0
7578,132791.7143,0.14
13773,132816,0
3151,132825.4,0.2
2527,132828.4,0.4
4866,132835,0
7052,132843,0
12746,132844,0
4836,132897,0
12852,132920,0
1484,132921.5,0
10097,132939.75,0.25
2890,132972.1429,0.14
7821,132974,0.2
8321,132983.5,0
558,133000,0.2
11685,133023.7143,0.14
7444,133035.6,0.2
4632,133047.5,0
4354,133082.6,0
6646,133086.5,0.25
372,133088,0
13530,133173.5,0
5961,133175.5,0
4646,133238.5,0
350,133257.1667,0
4658,133305,0
4289,133334,0
3527,133350.25,0.5
543,133352.8,0
2663,133366.3333,0.17
3944,133389.375,0.13
1556,133399,0
5559,133440.2,0
5548,133451,0.29
1191,133469.5,0.25
3900,133469.75,0.25
3753,133483.8333,0.33
3070,133500.6667,0.33
4409,133575.1429,0.29
6609,133575.5,0
3693,133612.8889,0.11
6283,133673,0
11483,133697.4,0.2
2736,133698.5,0
10019,133703.8333,0
4505,133718,0
5411,133735.3333,0.33
10645,133754.8333,0
5648,133884.5,0
4713,133893.5,0
2326,133915,0
11842,133916.5,0.2
6235,133918.3077,0.15
9554,133919.6667,0.17
5783,133986.6,0
6899,134018.5,0
4537,134023.6667,0.17
1520,134031.6,0.2
9415,134085.2,0
5823,134119,0.5
4104,134133,0.2
4487,134140.6,0.2
6787,134141.5,0
1727,134160.5,0.25
12787,134163.4,0
7405,134164.5,0.25
1455,134173.4,0.2
5096,134213.2,0.2
3436,134221,1
11407,134223.5,0.17
6711,134308,0
4939,134309.5,0
4273,134329.6,0.4
7239,134346.8333,0
3332,134377,0
13750,134378.6667,0.33
7149,134379,0
2069,134409,0
4759,134453,0.4
13347,134472.5455,0
4514,134482.6667,0.17
2899,134490.6,0.4
1340,134505.5,0
5389,134522.1667,0.17
4907,134567.25,0.25
11498,134569.375,0.13
12103,134583,0.14
9643,134636.25,0
3460,134654.5,0.17
8460,134661,0
13102,134691.8,0
10111,134705,0.33
13116,134707,0
12721,134726.6667,0
5959,134791.25,0.25
9916,134804.6667,0.33
4383,134815.2,0.2
8501,134852.5,0
3672,134860.2,0.2
2279,134894.2857,0.14
234,134920.8,0
2887,134935,0.17
2740,134944.75,0.25
4860,134961,0.33
5923,134970,0
7299,134980,0
7402,134996,0
13782,134998,0
7909,135000.3636,0.18
3237,135002,0
10638,135031.4286,0
7494,135049.5,0.5
3378,135059.8,0
4654,135095.8333,0.17
667,135101.5,0
4695,135125.2,0.2
7687,135128,0
5051,135130.75,0
12245,135147.5,0
10047,135167.8,0.2
5547,135177.8,0.2
3091,135190,0
1079,135272.1667,0.17
12233,135282.8,0.2
13693,135327.4,0.2
2161,135353,0
2998,135378.6667,0.17
7276,135430.6667,0.33
8344,135443.25,0
6864,135502,0
4740,135508,0.2
4454,135511.4,0.2
10864,135522.8,0.1
6410,135567.25,0.25
2815,135620.8,0
66,135624.3333,0.33
9879,135664.2,0
7385,135666.2,0
2430,135672.5,0
6433,135686.25,0.25
4176,135734.5,0
11496,135746.25,0
6461,135765,0
5667,135787,0
4216,135820.1667,0.17
9511,135852.8,0
7920,135855,0
6068,135861.4,0.4
2142,135912,0
12674,135948.3333,0
4928,135976.1667,0
11078,135984,0
4972,135999,0
4914,136046.875,0.13
2637,136064,0.2
1254,136070.5,0
7914,136074,0.25
5815,136076.3333,0
5293,136077.5,0
3666,136108,0
4464,136120,0
521,136127.5,0
6881,136147.6667,0
1613,136150,0
6495,136163.8333,0
5335,136166.5,0
2732,136174.6,0.2
5100,136191,0
12710,136210.2,0
5069,136216.25,0.25
7023,136225.75,0.25
13247,136245.8333,0.17
2824,136275.2,0.2
4827,136305.75,0.25
6708,136307.2,0.2
4117,136307.6,0
5572,136323.625,0.13
4050,136326.8333,0
3870,136377,0.33
12720,136385,0
6925,136395.4,0
6517,136408,0
2216,136412.1667,0
11697,136415,0
6349,136450,0
10083,136472,0.25
7169,136473.5,0
2502,136483.5,0
2865,136511.3333,0.33
10854,136519.4,0
9732,136579.2,0.2
8586,136586.8,0.4
5231,136616.5,0.25
5947,136636.5,0.25
6546,136655.2,0.2
6692,136675.3333,0.33
5748,136705.25,0
5698,136709.25,0.25
5230,136719.4,0
1619,136746,0
1421,136776,0.2
158,136796.6,0
11517,136877.75,0
2934,136878.3333,0.11
5516,136885.3333,0
12885,136898,0.2
127,136946.75,0
9500,136953,0.2
281,136961.4,0.2
9531,137002.8,0.2
11477,137003.6667,0
6196,137057,0.5
4127,137073,0.5
5620,137084,0
2353,137131.5,0.17
8918,137134,0.4
4865,137141.5,0
12953,137141.6,0.2
8927,137144.25,0
6274,137153,0
6751,137159.75,0.25
10915,137173.6667,0
1698,137187.2,0
7395,137195.3333,0
12700,137239.5,0
13272,137250,0
3169,137254.6667,0.33
5625,137297,0.33
4488,137379.6,0
2929,137395.25,0.25
6233,137424,0.4
6019,137430.5714,0.14
5943,137442.3333,0
1453,137443.6,0.2
3614,137443.7143,0.14
12571,137463.8333,0.17
6304,137508.4,0.2
5924,137537.4,0.2
11360,137546.75,0
6276,137575,0
2693,137575.2,0.6
6884,137581.5,0
11472,137600.2,0.2
4950,137608,0
3009,137617.75,0.25
3459,137627,0.25
9369,137646,0
7354,137678.2,0.2
4447,137684.5,0
9790,137693.5,0
9784,137734,0.25
8057,137773.75,0.25
8708,137806.1429,0.14
12444,137844.8,0.2
9978,137871.4,0.2
7425,137880.75,0.25
5107,137883,0
5199,137896.8571,0
2508,137918,0
9281,137933,0
9961,137934,0
1808,137939,0
5844,137950,0
3049,137966.8571,0.14
6893,137974,0
1743,138003.6,0
6710,138032.3333,0
848,138041.2,0.2
7326,138047,0.17
13288,138059.3333,0
5468,138098.5,0
7406,138104.2,0.2
7153,138125.4286,0.29
4729,138147.6,0.2
4777,138156.5,0
9436,138156.8,0.2
2518,138221,0
12762,138280.5,0
8021,138339,0.2
1209,138339.5,0
4324,138343,0
691,138446.1667,0.17
6799,138475.8,0.2
6832,138481.5,0
10417,138528.5,0.17
2849,138532,0
13243,138561.75,0
3478,138572,0.17
7194,138609.3333,0.17
13336,138643.2,0
3125,138666.5,0.17
12524,138667.5,0.33
3042,138675,0
6579,138700,0
10692,138713,0.2
5478,138714.3333,0
8000,138721,0
153,138740,0
6923,138765.5,0
11690,138783.5,0.25
7490,138822,0
474,138834,0
7961,138837.5,0
2821,138898.5,0
7072,138908.5,0
1605,138912.3333,0
10899,138949.75,0.25
2570,138951.1667,0
4435,138955.6667,0.17
9854,139003.5,0.25
13333,139012.5,0.25
5664,139034.5,0.25
5275,139042,0.33
9385,139062.25,0
4415,139126,0
192,139191.8,0.2
3392,139208.4,0.2
7943,139219,0
8670,139256.8,0
7313,139273,0
12725,139279.75,0.25
8200,139294,0.2
6838,139305.25,0
10648,139330,0
981,139331,0.5
8222,139337,0.2
243,139390.1667,0.17
2922,139397.8,0.2
7353,139407,0
12446,139418.4286,0.14
3162,139439.5,0.25
3569,139452.6667,0
4438,139483.8,0.2
3668,139529.8333,0.17
9197,139571.6,0.2
551,139583.25,0.25
3324,139606,0
4623,139612,0.5
5670,139614.4286,0.14
9047,139617,0.25
9519,139638.3333,0.33
11487,139653.25,0.25
13214,139666,0
8132,139688.5,0
8431,139692.8,0
7089,139705.5,0
3649,139708.6667,0
8287,139749.75,0
12447,139750.25,0
7105,139756.6,0.2
5178,139773,0
4551,139789.6,0
7193,139806,0
2038,139819.4,0
5820,139842.5,0
2257,139843.5,0
3014,139885.4286,0.14
1247,139902.75,0
6643,139910,0.2
6827,139913,0
4730,139915.8333,0.17
1653,139927.5,0.17
5217,139943.8333,0.17
25,139953.25,0
10099,139965,0
11906,139967.1667,0
3594,139969.4,0
9193,139974,0
2255,139987.7143,0
9616,140004.75,0.25
5789,140015,0
3596,140070.3333,0.17
6145,140074.2,0
7344,140100,0
1290,140103.4,0
9646,140108.2,0
2666,140132.1429,0.14
6448,140141.5,0.17
8924,140145.75,0.25
13442,140148.25,0
3637,140154,0
4170,140209.5,0.25
6075,140288.5,0
9844,140289,0.25
3888,140296.6667,0.17
4787,140302,0
4403,140302.5,0
4969,140322.5,0
13751,140349.3333,0
6956,140393.2857,0.29
6998,140400.8,0.2
5451,140440.75,0
7011,140451.5,0
8224,140567.4,0.2
1449,140578.3333,0.33
1891,140642.75,0
4877,140655,0
4277,140679,0
1748,140703.6667,0.17
725,140709.8333,0
9353,140720,0
5596,140720.5,0
3232,140728,0
8879,140758.3333,0.33
2316,140764.5714,0.14
7270,140765,0
13242,140778.75,0
12135,140785.1111,0
3972,140808.5,0.25
4380,140850.75,0.25
5300,140870.5,0
8081,140892.25,0.5
5341,140895.6,0.2
4477,140899.5,0
13778,140914.6667,0
6270,140922,0.25
5940,140932.3333,0.17
402,140965.6667,0
4045,140984.5,0
3759,140995.8333,0.17
12322,141032.6667,0.17
11922,141035.5,0.17
11439,141041.6667,0
13729,141051,0
4119,141070.5,0
9496,141072.4,0
4693,141072.5,0.25
13450,141094.6,0.2
2748,141097.8333,0.17
1317,141182.25,0
2084,141196.5,0
4101,141202,0.2
10950,141247,0
3199,141285.5,0
7029,141296.75,0.25
13351,141299.6,0.2
2254,141336,0
3143,141348.75,0.25
12691,141358.5,0
6852,141394.4286,0.14
3732,141412.875,0.13
10066,141481,0.25
11600,141486.75,0
6582,141508,0
8312,141513.3333,0
9848,141539,0.33
5821,141548,0
4923,141554.1667,0.17
6658,141566.4,0.2
1445,141599.25,0
13578,141616.5,0.25
7382,141619.3333,0
13090,141637,0.25
12766,141649,0
11603,141653.8,0
4890,141658,0
5418,141676.6667,0
10091,141705.2,0
8961,141756,0.2
3647,141780.4,0.2
9965,141791.3333,0
4401,141822.5,0
423,141832.4,0.2
12502,141884.25,0
9161,141968.25,0.25
12256,141974.5714,0
5965,142015.25,0.25
2572,142036.8,0
5767,142041.25,0.25
7502,142070.6,0.2
3133,142076,0
4548,142132,0
10406,142142.75,0.25
4397,142145.75,0.25
7160,142155.75,0
4376,142160.5,0
10929,142182.3333,0.17
3994,142210.25,0
2538,142238.625,0.13
2656,142244.3333,0.17
5378,142293.1667,0
8667,142326,0
7124,142327.5,0
8347,142356,0
5533,142377,0
3353,142377.6,0
1215,142392.5,0
13353,142397.25,0
1723,142410.5,0
8099,142414,0
4382,142484.8,0
3369,142495,0
2195,142514.8333,0.17
9095,142557.75,0
7038,142575.5,0
7305,142579,0
768,142595.6,0.2
5266,142604,0
3280,142633.8333,0.17
227,142652.6667,0
5812,142658.5,0.5
2932,142670.3333,0.17
6816,142693.8333,0.17
2474,142753.75,0.25
3902,142761.5,0.25
4237,142766.8,0.2
13509,142794.5,0
305,142823.8,0
7573,142841,0
6771,142855.8,0
12782,142866.8,0.2
7959,142868.5714,0
7825,142895.5,0
8826,142935.6,0.2
2213,142999.8,0
4820,143026.5,0
9783,143047,0
4232,143062.25,0.25
12511,143068.25,0
12408,143093.75,0.25
5205,143181,0
3961,143184,0
7215,143190.5,0.17
217,143199.5,0.25
598,143199.8,0.2
4998,143238,0.17
9150,143263.4,0.2
13072,143265.5,0
12509,143284.1429,0.29
320,143302.5,0
6373,143314.2,0.2
2055,143320.5,0
4905,143336,0
6540,143349,0
6671,143352.2,0
1052,143359,0.33
1451,143374.75,0
13635,143389.75,0
6313,143407.3333,0
13112,143416,0.25
4539,143420.25,0
12247,143455.1667,0.17
6265,143468.75,0.25
6868,143517.75,0.13
3541,143539.5,0.25
6679,143554.8,0
9923,143565,0
13582,143587.1667,0.17
6728,143601,0
6427,143645.25,0
4757,143654.6,0.2
6081,143661.5,0
7666,143664,0
3685,143666.4,0.2
13097,143670.2,0.4
7857,143684,0.2
5298,143686.4,0.2
10082,143708.3333,0
6078,143710.6667,0
13095,143733,0
3219,143780,0
2176,143809,0
8575,143812.5,0.25
4741,143815,0.25
12857,143838.5,0.25
8205,143840.4,0.2
6880,143849.6,0.4
7550,143868.75,0.25
10720,143886,0.2
6395,143896.75,0
5333,143900,0.2
904,143930.6,0.2
11386,143931.5,0.25
13655,143958.5,0
4981,143969,0
8509,143973.6,0.2
13800,143982.5,0
3640,143988.2,0.2
4199,143988.8333,0.17
5034,143991,0.5
7564,143999.5,0.5
428,144055.2,0
5325,144085,0
638,144103,0.25
4892,144107.25,0.5
2418,144120,0
5809,144124.5,0.5
1236,144133.6667,0
4196,144148.5,0
952,144204.6,0
8713,144207.4167,0
11951,144255.8333,0.17
8117,144273.3333,0
6553,144288.4,0
5846,144311,0
472,144323.8,0.2
4510,144346,0
1573,144404.5,0
5021,144438,0
475,144456.25,0
4337,144484.2,0.4
5000,144501,0.29
1147,144501.4,0.2
52,144511.8,0.2
9944,144541,0
7875,144574.6667,0.33
4023,144602,0
7208,144607,0.25
6769,144611.6667,0.33
4567,144643.7143,0.14
11768,144658.5,0
3092,144664.6667,0.17
6577,144672.25,0
9850,144692.3333,0.17
3629,144703,0.25
8149,144714,0
6471,144718.4,0.2
4493,144733.6,0.6
13743,144743,0
6487,144773.3333,0
1260,144802,0
688,144818,0
13718,144855.75,0.25
4722,144869.6667,0.33
3408,144869.75,0.5
1187,144895.3333,0
8283,144960.25,0
10090,144984.5,0
7178,144997.6,0.2
1524,145014.5,0
13269,145019.6,0.2
5509,145042.2857,0.29
2652,145075.5714,0
5308,145133.5,0
5288,145146.5,0.5
5758,145157.75,0.25
13228,145200,0
11539,145207,0
7287,145209,0.2
4858,145231,0.25
4887,145246,0.14
11815,145248.3333,0
4203,145250.75,0
13424,145313.5,0.17
6038,145334.5,0.5
2103,145374.8,0.2
5657,145377.5,0.5
976,145386.25,0
2173,145423.7143,0.14
8007,145434,0.67
3519,145434.1667,0.33
7522,145468,0
5775,145501.8,0
2683,145502.25,0.25
9698,145503.75,0
2068,145517.2857,0.14
4582,145522.75,0
6808,145534.6667,0.33
1832,145565.3333,0
11908,145574.25,0
12806,145600.25,0
3677,145608,0.2
3500,145608.5,0
1908,145642.4,0
2149,145645,0.33
5467,145647.5,0
7450,145657,0
6822,145703,0
3264,145720.6,0.2
1409,145725.75,0
5085,145754.8,0.2
7794,145772,0.43
5162,145784.5,0.13
10046,145793.5,0.25
13799,145831,0
6586,145843.75,0.5
6266,145879,0.2
869,145908,0.2
4502,145912.5,0
4328,145922.4286,0.29
4518,145983,0
6682,146020,0
3407,146025.2,0.2
6684,146027.375,0.25
1873,146060.2857,0
11392,146091.3333,0
3054,146093,0
6544,146125,0.2
4584,146140.2857,0.29
9339,146156.5,0
5046,146164,0.33
12765,146170,0
7411,146249.5,0
799,146276.25,0
6022,146281,0
6201,146322,0
3007,146326.3333,0.33
10192,146333.8333,0
3135,146343,0.5
4297,146349.75,0
2453,146351.4,0
7015,146375.2,0
1098,146382.6,0
1701,146384.6,0.2
7981,146389.6667,0
1351,146404.75,0.25
9990,146407.6667,0
5668,146412.75,0.25
11590,146470,0.2
8721,146477.6667,0
4851,146492.6,0.2
7983,146501.5,0
3702,146538.25,0
5426,146553,0
